userid,gender,province,age
111191613695,,上海,
111191616991,女,上海,80后
111191713091,,广东,
111191713210,女,上海,
111191713218,男,,
111191713413,男,辽宁,
111191713510,女,广东,
111191713515,女,北京,
111191713519,男,,
111191713615,女,,
111191713617,女,上海,
111191713716,,上海,
111191716111,女,河北,
111191716919,女,北京,
111191813092,女,上海,
111191813417,女,上海,60后
111191813799,女,,
111191816191,女,北京,
111191816318,女,,
111191913091,女,上海,
111191913092,男,北京,
111191913099,,福建,
111191913693,女,吉林,
111191913695,,黑龙江,
111191916110,,上海,
111191916112,男,江苏,70后
111191916191,,江苏,
111191916312,女,重庆,
111191916317,,北京,
111192013199,女,浙江,
111192013210,男,,
111192013219,,上海,
111192013291,女,上海,
111192013299,女,上海,
111192013411,,广东,
111192013514,,广东,
111192013592,女,山东,
111192013593,,上海,
111192013895,,上海,
111192013899,,广东,
111192016197,男,北京,
111192016317,,上海,
111192016992,女,浙江,
111192016994,女,北京,
111192085096,女,上海,
111192085219,,上海,
111192085297,男,辽宁,60后
111192085616,男,四川,70后
111192085694,,上海,
111192113310,男,上海,60后
111192113616,,上海,
111192113618,,江苏,
111192113690,男,广东,
111192213013,女,北京,
111192213016,,广东,
111192213190,,北京,
111192213215,男,北京,
111192213517,,江苏,
111192213596,,浙江,
111192213611,男,上海,
111192213897,,上海,
111192213912,,广东,
111192213915,男,上海,60后
111192216111,男,上海,
111192216996,,江苏,
111192285214,男,上海,
111192313093,,北京,
111192313297,,广东,
111192313311,女,,
111192313494,,上海,
111192313517,,上海,
111192313593,女,广东,
111192313610,女,北京,
111192313692,,上海,
111192313715,男,上海,
111192313794,男,江苏,80后
111192316919,女,上海,
111192316991,男,,
111192413012,,北京,
111192413214,女,天津,
111192413410,,上海,
111192413411,男,甘肃,60后
111192413415,男,湖北,
111192413693,女,上海,
111192413713,,福建,
111192413714,男,辽宁,
111192413793,男,浙江,70后
111192413898,,上海,
111192413912,,北京,
111192413918,,广东,
111192413992,男,浙江,70后
111192413994,男,广东,
111192416112,,广东,
111192416911,,,
111192513014,,山东,
111192513317,男,北京,
111192513516,女,江苏,
111192513712,男,,
111192513717,女,江苏,
111192513899,男,上海,
111192513991,女,四川,
111192516313,男,,
111192516917,,河北,
111192516990,男,湖北,60后
111192516996,女,湖北,
111192613399,女,北京,
111192613414,女,,80后
111192613419,女,北京,80后
111192613697,女,上海,
111192613699,女,山西,
111192613797,男,北京,
111192613898,女,上海,
111192616116,女,重庆,
111192616190,男,浙江,
111192616317,男,天津,
111192616319,女,北京,60后
111192616914,女,天津,
111192685298,女,北京,
111192713011,,上海,
111192713612,,江西,
111192713616,女,上海,
111192713696,女,天津,
111192713898,,广东,
111192716198,,上海,
111192716312,,浙江,
111192716392,女,上海,
111192785213,男,福建,
111192785511,女,,
111192785515,女,广东,80后
111192785691,,上海,
111192785696,男,上海,60后
111192785795,男,浙江,80后
111192813093,男,福建,
111192813693,,广东,
111192813694,,上海,
111192816197,男,上海,70后
111192816393,,上海,
111192885296,,上海,
111192885510,男,,
111192885590,女,北京,
111192885595,,,70后
111192885599,女,福建,60后
111192885690,,上海,
111192885699,女,陕西,
111192913094,女,北京,
111192913219,男,上海,
111192913299,,吉林,
111192913398,男,江苏,
111192913495,女,上海,
111192913692,,北京,
111192913712,,广东,
111192913719,男,,
111192913819,男,,
111192913918,女,上海,
111192913919,男,上海,
111192916116,,广东,
111192916119,,上海,
111192916192,,浙江,
111192916193,男,上海,
111192916992,女,广东,60后
111192985615,,北京,
111193013292,,上海,
111193013598,,北京,
111193016394,,辽宁,
111193113710,女,上海,
111193113715,,广东,80后
111193113794,女,广东,
111193213094,,广东,
111193213298,男,上海,
111193213513,,贵州,
111193213718,,,
111193216112,,广东,
111193313291,,上海,
111193316117,,广东,
111193316119,女,,
111193316914,男,,60后
111193316995,男,辽宁,
111193413017,男,上海,70后
111193413091,,广东,
111193413092,,上海,
111193413098,,江苏,
111193413519,男,北京,
111193413790,女,上海,
111193416114,女,,
111193416319,女,广东,
111193416397,男,广东,
111193416399,,上海,
111193416995,女,,
111193516198,,上海,
111193516396,,北京,
111193613012,,江苏,
111193613014,女,上海,
111193613212,女,河北,
111193613690,,北京,
111193613691,男,上海,
111193613793,男,上海,60后
111193613796,女,上海,
111193713210,男,浙江,
111193713593,女,吉林,
111193713599,,,
111193716112,女,上海,
111193716114,女,河南,
111193716190,女,黑龙江,
111193716193,,广东,
111193716395,,云南,
111193716992,,上海,
111193813090,男,广东,
111193813619,女,天津,
111193816316,,广西,80后
111193816392,,,
111193913090,男,北京,70后
111193913096,,江苏,90后
111193913294,,广东,
111193913299,,北京,
111193916196,,,
111193916390,男,山东,
111195013090,,江苏,
111195013691,男,福建,
111195013694,女,上海,
111195013698,女,广东,
111195016119,男,北京,
111195016193,,北京,
111195016990,,上海,
111195113017,,广东,
111195113099,男,广东,
111195113617,女,重庆,
111195113694,女,上海,
111195113696,,陕西,
111195116993,女,上海,
111195213212,,北京,
111195213411,女,北京,
111195213413,女,,
111195213416,男,上海,
111195213418,,浙江,
111195213616,,吉林,
111195213695,,广东,
111195213698,,浙江,
111195213716,女,,
111195213796,男,北京,
111195216115,女,北京,
111195216116,男,河北,
111195216990,,,
111195313018,,北京,
111195313290,,北京,
111195313613,女,,
111195313690,,,80后
111195313693,女,浙江,
111195313698,,广东,
111195316192,男,江苏,
111195316316,女,,
111195316397,男,北京,
111195316914,男,北京,80后
111195413094,,重庆,
111195413097,女,,
111195413616,男,广东,60后
111195413718,女,北京,
111195416917,女,,
111195416997,,北京,
111195513212,男,辽宁,
111195513293,,浙江,
111195513294,,湖北,
111195513613,女,广东,
111195513696,,天津,
111195513710,,北京,
111195516914,女,,
111195516993,女,上海,
111195613011,女,上海,
111195613019,,天津,
111195613212,女,天津,
111195613293,女,北京,
111195613519,女,上海,
111195613598,女,北京,
111195613614,女,湖北,
111195613691,女,上海,
111195613694,,江苏,
111195613710,,北京,
111195613717,女,广东,
111195613718,女,湖南,
111195616117,男,江苏,
111195616197,女,北京,
111195616998,,,
111195713013,,浙江,
111195713216,男,山东,
111195713295,女,河南,
111195713418,男,,
111195713516,男,浙江,
111195713595,,上海,
111195713816,男,广东,90后
111195716315,,上海,70后
111195716994,,上海,
111195813011,女,上海,60后
111195813013,,上海,
111195813014,,上海,
111195813290,,陕西,
111195813499,,陕西,
111195813797,,上海,
111195813891,,北京,
111195813910,,上海,
111195813916,,陕西,
111195816193,,北京,80后
111195816199,男,北京,80后
111195816397,,上海,
111195913299,,上海,
111195913418,,上海,
111195913494,,浙江,
111195913613,男,上海,
111195913893,女,上海,
111195916111,,黑龙江,
111196013091,女,上海,
111196013592,男,上海,
111196013614,,福建,
111196016191,男,,
111196016391,男,江苏,
111196113316,,广东,
111196113410,男,贵州,
111196113518,,浙江,
111196113610,,黑龙江,
111196113799,男,上海,
111196113817,女,广东,80后
111196116118,男,上海,
111196116195,女,北京,
111196116395,女,上海,
111196185092,,湖北,
111196185290,女,上海,
111196185410,男,上海,60后
111196185519,女,广东,
111196185592,,广东,
111196185692,女,,70后
111196185693,女,上海,
111196185796,女,福建,
111196213115,,江苏,
111196213119,女,北京,
111196213298,,江苏,
111196213299,,上海,
111196213314,,北京,
111196213412,男,浙江,
111196213493,女,北京,
111196213498,,北京,
111196213517,女,江苏,
111196213599,女,海南,
111196213711,男,北京,
111196213716,女,上海,
111196213790,,江苏,
111196213915,,浙江,
111196213991,,辽宁,
111196213995,,北京,
111196216316,,上海,
111196216392,男,上海,70后
111196216397,女,上海,
111196285292,,北京,
111196285411,,北京,
111196285416,男,上海,
111196285616,,广东,
111196285791,,上海,
111196313095,女,北京,
111196313111,女,北京,
111196313115,女,北京,
111196313196,,上海,
111196313313,,上海,
111196313397,,浙江,
111196313414,,广东,
111196313490,男,,
111196313495,,北京,
111196313610,,,
111196313612,男,上海,70后
111196313694,男,,
111196313810,男,北京,
111196313912,女,浙江,
111196313994,女,北京,
111196316117,女,上海,
111196316312,女,辽宁,
111196316992,男,,
111196316993,,上海,
111196385216,,北京,
111196385694,男,上海,80后
111196385790,女,北京,
111196413098,女,广东,
111196413115,,江苏,
111196413192,,北京,
111196413494,,上海,
111196413496,男,上海,
111196413691,,上海,
111196413696,,北京,
111196413791,女,上海,
111196413810,男,上海,
111196413816,男,,
111196416197,女,上海,
111196416390,,上海,
111196485612,,北京,
111196513116,,北京,
111196513413,女,上海,
111196513511,,广东,
111196513618,,上海,
111196513790,男,,
111196513893,男,广东,
111196516111,男,天津,
111196516116,男,辽宁,60后
111196516119,男,,
111196516196,,上海,
111196516391,,上海,
111196516399,女,,
111196516992,男,广东,
111196585096,女,上海,
111196585590,,北京,
111196585790,,北京,
111196613094,女,北京,
111196613096,女,北京,
111196613415,,浙江,
111196613417,男,辽宁,
111196613496,女,上海,
111196613519,,,
111196613594,,四川,
111196613612,,上海,
111196613790,男,,
111196613798,,,
111196613893,男,上海,
111196616390,女,山东,
111196616993,女,广东,
111196685016,,上海,
111196685096,男,四川,
111196685213,,上海,
111196685619,男,,
111196685695,,江苏,
111196685697,男,江苏,
111196713013,女,上海,
111196713215,,,
111196713517,女,广东,60后
111196713595,女,江苏,
111196713599,,,
111196713814,女,山东,
111196713917,,辽宁,
111196716312,男,北京,60后
111196716992,女,上海,70后
111196716994,女,广东,
111196813011,女,天津,
111196813290,女,山东,80后
111196813411,女,上海,
111196813417,女,,
111196813496,,广东,
111196813597,女,,
111196816318,女,江苏,80后
111196816914,,上海,
111196885211,男,北京,
111196885613,女,,
111196913017,,甘肃,
111196913212,,北京,
111196913496,,上海,
111196913497,女,北京,
111196913596,男,天津,
111196913598,女,陕西,
111196913611,女,江苏,70后
111196913796,,四川,
111196913815,女,北京,
111196913914,,江苏,
111196913919,女,上海,
111196916195,男,,
111196916312,男,上海,
111196985018,男,山西,
111196985019,,江苏,60后
111196985090,,上海,
111196985211,女,,
111196985212,,北京,
111196985713,男,上海,
111196985791,,广东,
111197013216,,重庆,
111197013613,女,广东,
111197013616,男,,
111197016110,,上海,
111197016194,女,上海,
111197016196,女,上海,70后
111197016315,男,湖南,
111197016318,,北京,
111197113091,,上海,
111197113717,男,北京,
111197113719,,广东,
111197116192,,北京,
111197116319,男,,
111197116391,女,湖北,
111197116998,,上海,
111197213016,,北京,
111197213611,男,,
111197213690,男,辽宁,
111197213719,女,上海,
111197216311,,,
111197216392,女,浙江,
111197216992,,北京,
111197313291,男,江苏,
111197313298,,上海,
111197313412,,广东,
111197313513,,,
111197413098,,上海,
111197413418,,上海,
111197413610,女,江苏,
111197416313,女,北京,
111197416390,女,浙江,
111197513010,,,
111197513012,女,上海,
111197513096,女,,
111197513217,,湖北,
111197513219,女,江苏,
111197513413,女,上海,60后
111197513511,,福建,
111197513593,,上海,
111197513712,女,广东,
111197516191,男,北京,80后
111197516995,女,上海,
111197613015,女,,
111197613215,女,浙江,
111197616117,男,陕西,
111197713616,,江苏,
111197713718,女,江苏,
111197716392,,浙江,
111197716999,男,山西,
111197813096,女,,
111197816112,,北京,
111197816198,女,广东,
111197816310,男,上海,
111197816998,女,北京,
111197913411,,上海,
111197913491,,北京,
111197913498,,福建,
111197913514,女,江苏,
111197913515,,上海,
111197913697,女,天津,
111197913717,,陕西,
111197913793,男,上海,
111197916119,男,浙江,
111197916194,男,上海,
111197916197,,,
111197916199,女,上海,
111197916993,男,,
111197916997,,北京,
111199013095,男,广东,
111199013113,男,,
111199013293,,上海,80后
111199013499,男,江苏,
111199013814,,上海,
111199016117,男,北京,
111199016394,,浙江,
111199016917,,河南,
111199113291,女,,80后
111199113514,男,浙江,
111199113594,女,,
111199113612,男,上海,
111199113716,女,北京,
111199113894,男,山西,80后
111199113993,男,江苏,
111199113995,,浙江,
111199116398,,山东,
